[48/100][100/177]	Loss_D: 0.7898	Loss_G: 1.4746	D(x): 0.5729	D(G(z)): 0.1459 / 0.2620
[48/100][150/177]	Loss_D: 1.1827	Loss_G: 0.9835	D(x): 0.3871	D(G(z)): 0.0640 / 0.4142
[49/100][0/177]	Loss_D: 0.7254	Loss_G: 1.7983	D(x): 0.6856	D(G(z)): 0.2535 / 0.1819
[49/100][50/177]	Loss_D: 0.6859	Loss_G: 1.9105	D(x): 0.6838	D(G(z)): 0.2253 / 0.1635
[49/100][100/177]	Loss_D: 0.7702	Loss_G: 1.8270	D(x): 0.6658	D(G(z)): 0.2602 / 0.1802
[49/100][150/177]	Loss_D: 0.7808	Loss_G: 2.1571	D(x): 0.8433	D(G(z)): 0.4274 / 0.1387
[50/100][0/177]	Loss_D: 0.9310	Loss_G: 2.0221	D(x): 0.5568	D(G(z)): 0.1821 / 0.1687
[50/100][50/177]	Loss_D: 1.3127	Loss_G: 4.1536	D(x): 0.9143	D(G(z)): 0.6776 / 0.0184
[50/100][100/177]	Loss_D: 0.9447	Loss_G: 2.6750	D(x): 0.8485	D(G(z)): 0.5034 / 0.0811
[50/100][150/177]	Loss_D: 0.5788	Loss_G: 2.7538	D(x): 0.8240	D(G(z)): 0.2992 / 0.0710
[51/100][0/177]	Loss_D: 1.2488	Loss_G: 1.0824	D(x): 0.3779	D(G(z)): 0.0680 / 0.3619
[51/100][50/177]	Loss_D: 1.3648	Loss_G: 0.6039	D(x): 0.3324	D(G(z)): 0.0527 / 0.5660
[51/100][100/177]	Loss_D: 0.8241	Loss_G: 2.0634	D(x): 0.6901	D(G(z)): 0.3174 / 0.1503
[51/100][150/177]	Loss_D: 0.5698	Loss_G: 2.2524	D(x): 0.7685	D(G(z)): 0.2361 / 0.1212
[52/100][0/177]	Loss_D: 0.5620	Loss_G: 1.8374	D(x): 0.7100	D(G(z)): 0.1702 / 0.1812
[52/100][50/177]	Loss_D: 0.7042	Loss_G: 1.6231	D(x): 0.6869	D(G(z)): 0.2462 / 0.2208
[52/100][100/177]	Loss_D: 1.1162	Loss_G: 1.2076	D(x): 0.4051	D(G(z)): 0.0758 / 0.3834
[52/100][150/177]	Loss_D: 0.6502	Loss_G: 1.9904	D(x): 0.7393	D(G(z)): 0.2685 / 0.1589
[53/100][0/177]	Loss_D: 0.5004	Loss_G: 2.5776	D(x): 0.7745	D(G(z)): 0.1918 / 0.0857
[53/100][50/177]	Loss_D: 0.7679	Loss_G: 3.1454	D(x): 0.8091	D(G(z)): 0.3989 / 0.0550
[53/100][100/177]	Loss_D: 1.2178	Loss_G: 0.9274	D(x): 0.3751	D(G(z)): 0.0614 / 0.4340
[53/100][150/177]	Loss_D: 0.8172	Loss_G: 3.2634	D(x): 0.8219	D(G(z)): 0.4384 / 0.0454
[54/100][0/177]	Loss_D: 0.8314	Loss_G: 2.1822	D(x): 0.7223	D(G(z)): 0.3607 / 0.1281
[54/100][50/177]	Loss_D: 0.8370	Loss_G: 1.6816	D(x): 0.5277	D(G(z)): 0.1033 / 0.2244
[54/100][100/177]	Loss_D: 0.5602	Loss_G: 1.9565	D(x): 0.7638	D(G(z)): 0.2246 / 0.1691
[54/100][150/177]	Loss_D: 1.4122	Loss_G: 0.7299	D(x): 0.3163	D(G(z)): 0.0582 / 0.5121
[55/100][0/177]	Loss_D: 0.8707	Loss_G: 1.3207	D(x): 0.6411	D(G(z)): 0.3107 / 0.2854
[55/100][50/177]	Loss_D: 0.8419	Loss_G: 1.1797	D(x): 0.6390	D(G(z)): 0.2720 / 0.3310
[55/100][100/177]	Loss_D: 1.0166	Loss_G: 1.1461	D(x): 0.4595	D(G(z)): 0.0867 / 0.3571
[55/100][150/177]	Loss_D: 0.8552	Loss_G: 1.0790	D(x): 0.5242	D(G(z)): 0.1171 / 0.3731
[56/100][0/177]	Loss_D: 0.9244	Loss_G: 2.0338	D(x): 0.7508	D(G(z)): 0.4283 / 0.1596
[56/100][50/177]	Loss_D: 0.8732	Loss_G: 1.6223	D(x): 0.5184	D(G(z)): 0.0897 / 0.2201
[56/100][100/177]	Loss_D: 0.6729	Loss_G: 2.0523	D(x): 0.7158	D(G(z)): 0.2425 / 0.1483
[56/100][150/177]	Loss_D: 0.8982	Loss_G: 1.0103	D(x): 0.4812	D(G(z)): 0.0695 / 0.3924
[57/100][0/177]	Loss_D: 0.5754	Loss_G: 2.5565	D(x): 0.7993	D(G(z)): 0.2768 / 0.0923
[57/100][50/177]	Loss_D: 0.7021	Loss_G: 1.7878	D(x): 0.6572	D(G(z)): 0.1826 / 0.1966
[57/100][100/177]	Loss_D: 0.9009	Loss_G: 1.4112	D(x): 0.5336	D(G(z)): 0.1576 / 0.2740
[57/100][150/177]	Loss_D: 0.8970	Loss_G: 1.6457	D(x): 0.6196	D(G(z)): 0.2335 / 0.2437
[58/100][0/177]	Loss_D: 1.0515	Loss_G: 1.0280	D(x): 0.4337	D(G(z)): 0.0722 / 0.3929
[58/100][50/177]	Loss_D: 0.5514	Loss_G: 1.8288	D(x): 0.7385	D(G(z)): 0.1766 / 0.1885
[58/100][100/177]	Loss_D: 0.9132	Loss_G: 0.9913	D(x): 0.5116	D(G(z)): 0.1277 / 0.4072
[58/100][150/177]	Loss_D: 0.7111	Loss_G: 1.3248	D(x): 0.6181	D(G(z)): 0.1464 / 0.2950
[59/100][0/177]	Loss_D: 0.6986	Loss_G: 2.4846	D(x): 0.7142	D(G(z)): 0.2630 / 0.1114
[59/100][50/177]	Loss_D: 0.5364	Loss_G: 1.9946	D(x): 0.7154	D(G(z)): 0.1431 / 0.1638
[59/100][100/177]	Loss_D: 0.6753	Loss_G: 2.5485	D(x): 0.7270	D(G(z)): 0.2692 / 0.0888
[59/100][150/177]	Loss_D: 0.7104	Loss_G: 1.7668	D(x): 0.6732	D(G(z)): 0.2156 / 0.1943
[60/100][0/177]	Loss_D: 0.9106	Loss_G: 2.9009	D(x): 0.8910	D(G(z)): 0.5231 / 0.0659
[60/100][50/177]	Loss_D: 0.7933	Loss_G: 1.5307	D(x): 0.6364	D(G(z)): 0.2130 / 0.2364
[60/100][100/177]	Loss_D: 0.8219	Loss_G: 1.1957	D(x): 0.5727	D(G(z)): 0.1513 / 0.3432
[60/100][150/177]	Loss_D: 2.1117	Loss_G: 4.7958	D(x): 0.9050	D(G(z)): 0.7997 / 0.0254
[61/100][0/177]	Loss_D: 0.7921	Loss_G: 2.1606	D(x): 0.7190	D(G(z)): 0.3254 / 0.1311
[61/100][50/177]	Loss_D: 0.8368	Loss_G: 2.4373	D(x): 0.7589	D(G(z)): 0.3871 / 0.0988
[61/100][100/177]	Loss_D: 0.8362	Loss_G: 2.0908	D(x): 0.5112	D(G(z)): 0.0544 / 0.1560
[61/100][150/177]	Loss_D: 0.5313	Loss_G: 2.0126	D(x): 0.8341	D(G(z)): 0.2708 / 0.1735
[62/100][0/177]	Loss_D: 0.6853	Loss_G: 1.6208	D(x): 0.7192	D(G(z)): 0.2634 / 0.2278
[62/100][50/177]	Loss_D: 0.6230	Loss_G: 1.8106	D(x): 0.6669	D(G(z)): 0.1507 / 0.1876
[62/100][100/177]	Loss_D: 0.7894	Loss_G: 3.1146	D(x): 0.8157	D(G(z)): 0.4168 / 0.0539
[62/100][150/177]	Loss_D: 0.6530	Loss_G: 2.2244	D(x): 0.7756	D(G(z)): 0.2797 / 0.1505
[63/100][0/177]	Loss_D: 0.7758	Loss_G: 1.0964	D(x): 0.5979	D(G(z)): 0.1602 / 0.3673
[63/100][50/177]	Loss_D: 0.7364	Loss_G: 1.7924	D(x): 0.5757	D(G(z)): 0.0774 / 0.2035
[63/100][100/177]	Loss_D: 0.4817	Loss_G: 2.2894	D(x): 0.7510	D(G(z)): 0.1516 / 0.1176
[63/100][150/177]	Loss_D: 0.7284	Loss_G: 1.5472	D(x): 0.6238	D(G(z)): 0.1682 / 0.2378
[64/100][0/177]	Loss_D: 0.7712	Loss_G: 1.1984	D(x): 0.5463	D(G(z)): 0.0886 / 0.3693
[64/100][50/177]	Loss_D: 1.1153	Loss_G: 0.6847	D(x): 0.4258	D(G(z)): 0.0984 / 0.5413
[64/100][100/177]	Loss_D: 1.3272	Loss_G: 0.9226	D(x): 0.3411	D(G(z)): 0.0408 / 0.4513
[64/100][150/177]	Loss_D: 0.7775	Loss_G: 3.2049	D(x): 0.8971	D(G(z)): 0.4614 / 0.0539
[65/100][0/177]	Loss_D: 0.5501	Loss_G: 2.3193	D(x): 0.7216	D(G(z)): 0.1677 / 0.1155
[65/100][50/177]	Loss_D: 0.9379	Loss_G: 0.6860	D(x): 0.5142	D(G(z)): 0.1540 / 0.5502
[65/100][100/177]	Loss_D: 1.1935	Loss_G: 3.1652	D(x): 0.8411	D(G(z)): 0.5250 / 0.0652
[65/100][150/177]	Loss_D: 0.5283	Loss_G: 2.0040	D(x): 0.6793	D(G(z)): 0.0877 / 0.1720
[66/100][0/177]	Loss_D: 0.7544	Loss_G: 2.1961	D(x): 0.7766	D(G(z)): 0.3589 / 0.1451
[66/100][50/177]	Loss_D: 0.8852	Loss_G: 1.3612	D(x): 0.5400	D(G(z)): 0.1261 / 0.3134
[66/100][100/177]	Loss_D: 1.4098	Loss_G: 1.0160	D(x): 0.3294	D(G(z)): 0.0357 / 0.3990
[66/100][150/177]	Loss_D: 1.3590	Loss_G: 4.1245	D(x): 0.9157	D(G(z)): 0.6861 / 0.0215
[67/100][0/177]	Loss_D: 0.9781	Loss_G: 0.9343	D(x): 0.4560	D(G(z)): 0.0754 / 0.4445
[67/100][50/177]	Loss_D: 0.9780	Loss_G: 1.3527	D(x): 0.4836	D(G(z)): 0.1115 / 0.2981
[67/100][100/177]	Loss_D: 0.9405	Loss_G: 1.5288	D(x): 0.5031	D(G(z)): 0.1068 / 0.2540
[67/100][150/177]	Loss_D: 0.8823	Loss_G: 1.4932	D(x): 0.6216	D(G(z)): 0.2263 / 0.2944
[68/100][0/177]	Loss_D: 0.9179	Loss_G: 1.2456	D(x): 0.4981	D(G(z)): 0.0956 / 0.3142
[68/100][50/177]	Loss_D: 0.6142	Loss_G: 2.8435	D(x): 0.8443	D(G(z)): 0.3365 / 0.0695
[68/100][100/177]	Loss_D: 0.7111	Loss_G: 3.3929	D(x): 0.8836	D(G(z)): 0.4166 / 0.0421
[68/100][150/177]	Loss_D: 1.1683	Loss_G: 0.9943	D(x): 0.4027	D(G(z)): 0.0841 / 0.4189
[69/100][0/177]	Loss_D: 0.7058	Loss_G: 2.1771	D(x): 0.7676	D(G(z)): 0.3071 / 0.1602
[69/100][50/177]	Loss_D: 0.7372	Loss_G: 1.7771	D(x): 0.7074	D(G(z)): 0.2762 / 0.1944
[69/100][100/177]	Loss_D: 0.5794	Loss_G: 1.9999	D(x): 0.7009	D(G(z)): 0.1555 / 0.1635
[69/100][150/177]	Loss_D: 0.6213	Loss_G: 3.2042	D(x): 0.8693	D(G(z)): 0.3562 / 0.0518
[70/100][0/177]	Loss_D: 1.0623	Loss_G: 1.0842	D(x): 0.4424	D(G(z)): 0.0557 / 0.3747
[70/100][50/177]	Loss_D: 0.6173	Loss_G: 2.1419	D(x): 0.6654	D(G(z)): 0.1306 / 0.1439
[70/100][100/177]	Loss_D: 0.6320	Loss_G: 1.8118	D(x): 0.6665	D(G(z)): 0.1507 / 0.1887
[70/100][150/177]	Loss_D: 1.2043	Loss_G: 3.4097	D(x): 0.9211	D(G(z)): 0.6445 / 0.0421
[71/100][0/177]	Loss_D: 0.6467	Loss_G: 2.6417	D(x): 0.8392	D(G(z)): 0.3407 / 0.1010
[71/100][50/177]	Loss_D: 0.9121	Loss_G: 0.7605	D(x): 0.5177	D(G(z)): 0.1233 / 0.5077
[71/100][100/177]	Loss_D: 0.4344	Loss_G: 2.3650	D(x): 0.8159	D(G(z)): 0.1780 / 0.1346
[71/100][150/177]	Loss_D: 1.2130	Loss_G: 1.6318	D(x): 0.3803	D(G(z)): 0.0236 / 0.2283
[72/100][0/177]	Loss_D: 0.4903	Loss_G: 1.9154	D(x): 0.7212	D(G(z)): 0.1192 / 0.1671
[72/100][50/177]	Loss_D: 0.6768	Loss_G: 1.7954	D(x): 0.7078	D(G(z)): 0.2334 / 0.1884
[72/100][100/177]	Loss_D: 0.8356	Loss_G: 1.3999	D(x): 0.5315	D(G(z)): 0.0822 / 0.2980
[72/100][150/177]	Loss_D: 0.9355	Loss_G: 2.2789	D(x): 0.5314	D(G(z)): 0.1214 / 0.1322
[73/100][0/177]	Loss_D: 0.6360	Loss_G: 3.0957	D(x): 0.8537	D(G(z)): 0.3542 / 0.0581
[73/100][50/177]	Loss_D: 0.6816	Loss_G: 3.0747	D(x): 0.8382	D(G(z)): 0.3578 / 0.0581
[73/100][100/177]	Loss_D: 0.6113	Loss_G: 1.6156	D(x): 0.6687	D(G(z)): 0.1282 / 0.2542
[73/100][150/177]	Loss_D: 0.5870	Loss_G: 1.9514	D(x): 0.6862	D(G(z)): 0.1465 / 0.1747
[74/100][0/177]	Loss_D: 0.6660	Loss_G: 3.1476	D(x): 0.9025	D(G(z)): 0.4050 / 0.0519
[74/100][50/177]	Loss_D: 0.8301	Loss_G: 1.4200	D(x): 0.5475	D(G(z)): 0.0864 / 0.2810
[74/100][100/177]	Loss_D: 0.7184	Loss_G: 3.2692	D(x): 0.8479	D(G(z)): 0.3773 / 0.0501
[74/100][150/177]	Loss_D: 0.6314	Loss_G: 2.9420	D(x): 0.8341	D(G(z)): 0.3354 / 0.0697
[75/100][0/177]	Loss_D: 0.5175	Loss_G: 2.5972	D(x): 0.7984	D(G(z)): 0.2190 / 0.0927
[75/100][50/177]	Loss_D: 0.4993	Loss_G: 2.6110	D(x): 0.7561	D(G(z)): 0.1603 / 0.0942
[75/100][100/177]	Loss_D: 0.6794	Loss_G: 1.3121	D(x): 0.5917	D(G(z)): 0.0698 / 0.3216
[75/100][150/177]	Loss_D: 0.6108	Loss_G: 1.9674	D(x): 0.6819	D(G(z)): 0.1629 / 0.1679
[76/100][0/177]	Loss_D: 0.6431	Loss_G: 1.7727	D(x): 0.6586	D(G(z)): 0.1334 / 0.2017
[76/100][50/177]	Loss_D: 0.5819	Loss_G: 2.1534	D(x): 0.7436	D(G(z)): 0.2185 / 0.1497
[76/100][100/177]	Loss_D: 0.5498	Loss_G: 2.7078	D(x): 0.8226	D(G(z)): 0.2619 / 0.0854
[76/100][150/177]	Loss_D: 0.8075	Loss_G: 3.2237	D(x): 0.9342	D(G(z)): 0.4950 / 0.0507
[77/100][0/177]	Loss_D: 0.5004	Loss_G: 2.0703	D(x): 0.7925	D(G(z)): 0.1975 / 0.1446
[77/100][50/177]	Loss_D: 0.5223	Loss_G: 2.0827	D(x): 0.7779	D(G(z)): 0.2062 / 0.1473
[77/100][100/177]	Loss_D: 0.7115	Loss_G: 2.8454	D(x): 0.8763	D(G(z)): 0.4150 / 0.0687
[77/100][150/177]	Loss_D: 1.1669	Loss_G: 0.7981	D(x): 0.4919	D(G(z)): 0.1855 / 0.5026
[78/100][0/177]	Loss_D: 0.5706	Loss_G: 2.4617	D(x): 0.8944	D(G(z)): 0.3493 / 0.1053
[78/100][50/177]	Loss_D: 0.9504	Loss_G: 1.3499	D(x): 0.4893	D(G(z)): 0.0813 / 0.2904
[78/100][100/177]	Loss_D: 0.6553	Loss_G: 1.7368	D(x): 0.6442	D(G(z)): 0.1300 / 0.2347
[78/100][150/177]	Loss_D: 0.5655	Loss_G: 1.7840	D(x): 0.6795	D(G(z)): 0.1133 / 0.2117
[79/100][0/177]	Loss_D: 0.5912	Loss_G: 2.2066	D(x): 0.7965	D(G(z)): 0.2708 / 0.1486
[79/100][50/177]	Loss_D: 0.7021	Loss_G: 2.9232	D(x): 0.8628	D(G(z)): 0.3760 / 0.0828
[79/100][100/177]	Loss_D: 0.6499	Loss_G: 3.5469	D(x): 0.8824	D(G(z)): 0.3767 / 0.0388
[79/100][150/177]	Loss_D: 1.2749	Loss_G: 1.1843	D(x): 0.3663	D(G(z)): 0.0225 / 0.3717
[80/100][0/177]	Loss_D: 0.3983	Loss_G: 2.4114	D(x): 0.9065	D(G(z)): 0.2417 / 0.1073
[80/100][50/177]	Loss_D: 0.5450	Loss_G: 2.1871	D(x): 0.7737	D(G(z)): 0.2097 / 0.1317
[80/100][100/177]	Loss_D: 0.5537	Loss_G: 2.8037	D(x): 0.8463	D(G(z)): 0.2944 / 0.0782
[80/100][150/177]	Loss_D: 0.5388	Loss_G: 1.8740	D(x): 0.7854	D(G(z)): 0.2050 / 0.1933
[81/100][0/177]	Loss_D: 0.9801	Loss_G: 4.3908	D(x): 0.8923	D(G(z)): 0.5345 / 0.0260
[81/100][50/177]	Loss_D: 0.8118	Loss_G: 4.0299	D(x): 0.9634	D(G(z)): 0.4756 / 0.0272
[81/100][100/177]	Loss_D: 0.4085	Loss_G: 1.9613	D(x): 0.7856	D(G(z)): 0.1223 / 0.1782
[81/100][150/177]	Loss_D: 0.6653	Loss_G: 2.0120	D(x): 0.6978	D(G(z)): 0.2137 / 0.1738
[82/100][0/177]	Loss_D: 0.7357	Loss_G: 3.6956	D(x): 0.8697	D(G(z)): 0.4108 / 0.0336
[82/100][50/177]	Loss_D: 1.0864	Loss_G: 1.1419	D(x): 0.4334	D(G(z)): 0.0764 / 0.3714
[82/100][100/177]	Loss_D: 0.5369	Loss_G: 2.6343	D(x): 0.7822	D(G(z)): 0.2150 / 0.0956
[82/100][150/177]	Loss_D: 0.7841	Loss_G: 4.4485	D(x): 0.9369	D(G(z)): 0.4739 / 0.0165
[83/100][0/177]	Loss_D: 0.5908	Loss_G: 1.3636	D(x): 0.7069	D(G(z)): 0.1645 / 0.2988
[83/100][50/177]	Loss_D: 0.4601	Loss_G: 2.2531	D(x): 0.8134	D(G(z)): 0.1961 / 0.1288
[83/100][100/177]	Loss_D: 0.4654	Loss_G: 1.9549	D(x): 0.7724	D(G(z)): 0.1630 / 0.1611
[83/100][150/177]	Loss_D: 0.5247	Loss_G: 2.7993	D(x): 0.8853	D(G(z)): 0.3004 / 0.0855
[84/100][0/177]	Loss_D: 1.1036	Loss_G: 3.5437	D(x): 0.9663	D(G(z)): 0.6080 / 0.0388
[84/100][50/177]	Loss_D: 0.5363	Loss_G: 2.4384	D(x): 0.8366	D(G(z)): 0.2668 / 0.1120
[84/100][100/177]	Loss_D: 0.7718	Loss_G: 1.1965	D(x): 0.5798	D(G(z)): 0.0614 / 0.3598
[84/100][150/177]	Loss_D: 0.4594	Loss_G: 3.4072	D(x): 0.8542	D(G(z)): 0.2332 / 0.0586
[85/100][0/177]	Loss_D: 0.9547	Loss_G: 0.4329	D(x): 0.4664	D(G(z)): 0.0420 / 0.6905
[85/100][50/177]	Loss_D: 0.8531	Loss_G: 2.8661	D(x): 0.9425	D(G(z)): 0.4927 / 0.0867
[85/100][100/177]	Loss_D: 0.8627	Loss_G: 1.5969	D(x): 0.5267	D(G(z)): 0.0482 / 0.2574
[85/100][150/177]	Loss_D: 0.6189	Loss_G: 2.2094	D(x): 0.8212	D(G(z)): 0.3110 / 0.1338
[86/100][0/177]	Loss_D: 0.6918	Loss_G: 1.6678	D(x): 0.6149	D(G(z)): 0.1202 / 0.2322
[86/100][50/177]	Loss_D: 0.5966	Loss_G: 2.7149	D(x): 0.8679	D(G(z)): 0.3293 / 0.0946
[86/100][100/177]	Loss_D: 0.6406	Loss_G: 2.9109	D(x): 0.8445	D(G(z)): 0.3433 / 0.0725
[86/100][150/177]	Loss_D: 0.4543	Loss_G: 1.9142	D(x): 0.7583	D(G(z)): 0.1261 / 0.1810
[87/100][0/177]	Loss_D: 0.5617	Loss_G: 2.0311	D(x): 0.7665	D(G(z)): 0.2121 / 0.1719
[87/100][50/177]	Loss_D: 0.8093	Loss_G: 2.8933	D(x): 0.8502	D(G(z)): 0.4236 / 0.0745
[87/100][100/177]	Loss_D: 0.7998	Loss_G: 3.5316	D(x): 0.8664	D(G(z)): 0.4358 / 0.0449
[87/100][150/177]	Loss_D: 0.8470	Loss_G: 1.5974	D(x): 0.6418	D(G(z)): 0.2736 / 0.2494
slurmstepd: error: *** JOB 180528 ON c4130-2 CANCELLED AT 2024-09-09T18:48:28 DUE TO TIME LIMIT ***
